run_id,train_size,seed,image_id,tp,fp,fn,precision_standard,recall_standard,f1_standard,precision_legacy,recall_legacy,f1_legacy,result_image
baseline_B3_median_threshold_opening_cc,0,0,212,3292,194563,47,0.0166384473,0.9859239293,0.0327246339,0.0166384473,0.9859239293,0.0327246339,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00212.png
baseline_B3_median_threshold_opening_cc,0,0,213,1015,197895,0,0.0051028103,1.0000000000,0.0101538077,0.0051028103,0.9990157480,0.0101537569,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00213.png
baseline_B3_median_threshold_opening_cc,0,0,214,3257,194127,115,0.0165008309,0.9658956109,0.0324473490,0.0165008309,0.9658956109,0.0324473490,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00214.png
baseline_B3_median_threshold_opening_cc,0,0,215,785,199343,0,0.0039224896,1.0000000000,0.0078143276,0.0039224896,0.9987277354,0.0078142887,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00215.png
baseline_B3_median_threshold_opening_cc,0,0,216,4785,191345,0,0.0243970836,1.0000000000,0.0476320832,0.0243970836,0.9997910573,0.0476318461,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00216.png
baseline_B3_median_threshold_opening_cc,0,0,217,1852,196935,12,0.0093165046,0.9935622318,0.0184599130,0.0093165046,0.9935622318,0.0184599130,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00217.png
baseline_B3_median_threshold_opening_cc,0,0,218,2583,195859,11,0.0130163977,0.9957594449,0.0256968901,0.0130163977,0.9957594449,0.0256968901,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00218.png
baseline_B3_median_threshold_opening_cc,0,0,219,3176,194814,279,0.0160412142,0.9192474674,0.0315321800,0.0160412142,0.9192474674,0.0315321800,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00219.png
baseline_B3_median_threshold_opening_cc,0,0,220,1328,197923,65,0.0066649603,0.9533381192,0.0132373757,0.0066649603,0.9533381192,0.0132373757,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00220.png
baseline_B3_median_threshold_opening_cc,0,0,221,6050,190152,1205,0.0308355674,0.8339076499,0.0594720260,0.0308355674,0.8339076499,0.0594720260,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00221.png
baseline_B3_median_threshold_opening_cc,0,0,222,3307,193196,67,0.0168292596,0.9801422644,0.0330903506,0.0168292596,0.9801422644,0.0330903506,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00222.png
baseline_B3_median_threshold_opening_cc,0,0,223,1051,198400,0,0.0052694647,1.0000000000,0.0104836859,0.0052694647,0.9990494297,0.0104836337,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00223.png
baseline_B3_median_threshold_opening_cc,0,0,224,4093,192230,938,0.0208482959,0.8135559531,0.0406547672,0.0208482959,0.8135559531,0.0406547672,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00224.png
baseline_B3_median_threshold_opening_cc,0,0,225,4111,192671,0,0.0208911384,1.0000000000,0.0409272598,0.0208911384,0.9997568093,0.0409270561,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00225.png
baseline_B3_median_threshold_opening_cc,0,0,226,689,199155,0,0.0034476892,1.0000000000,0.0068716870,0.0034476892,0.9985507246,0.0068716527,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00226.png
baseline_B3_median_threshold_opening_cc,0,0,227,3902,193904,0,0.0197263986,1.0000000000,0.0386895909,0.0197263986,0.9997437868,0.0386893991,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00227.png
baseline_B3_median_threshold_opening_cc,0,0,228,3958,194130,0,0.0199810185,1.0000000000,0.0391791968,0.0199810185,0.9997474110,0.0391790029,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00228.png
baseline_B3_median_threshold_opening_cc,0,0,229,4983,191029,0,0.0254219129,1.0000000000,0.0495833230,0.0254219129,0.9997993579,0.0495830763,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00229.png
baseline_B3_median_threshold_opening_cc,0,0,230,3676,194892,0,0.0185125499,1.0000000000,0.0363521291,0.0185125499,0.9997280392,0.0363519494,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00230.png
baseline_B3_median_threshold_opening_cc,0,0,231,4170,192979,0,0.0211515148,1.0000000000,0.0414267903,0.0211515148,0.9997602493,0.0414265845,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00231.png
baseline_B3_median_threshold_opening_cc,0,0,232,1363,197779,0,0.0068443623,1.0000000000,0.0135956709,0.0068443623,0.9992668622,0.0135956031,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00232.png
baseline_B3_median_threshold_opening_cc,0,0,233,2606,195108,0,0.0131806549,1.0000000000,0.0260183706,0.0131806549,0.9996164173,0.0260182407,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00233.png
baseline_B3_median_threshold_opening_cc,0,0,234,2872,195570,607,0.0144727427,0.8255245760,0.0284467688,0.0144727427,0.8255245760,0.0284467688,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00234.png
baseline_B3_median_threshold_opening_cc,0,0,235,2844,194356,0,0.0144219067,1.0000000000,0.0284337446,0.0144219067,0.9996485062,0.0284336024,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00235.png
baseline_B3_median_threshold_opening_cc,0,0,236,8355,188649,1719,0.0424103064,0.8293627159,0.0806942312,0.0424103064,0.8293627159,0.0806942312,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00236.png
baseline_B3_median_threshold_opening_cc,0,0,237,4282,192689,0,0.0217392408,1.0000000000,0.0425534029,0.0217392408,0.9997665188,0.0425531915,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00237.png
baseline_B3_median_threshold_opening_cc,0,0,238,2780,195397,11,0.0140278640,0.9960587603,0.0276660961,0.0140278640,0.9960587603,0.0276660961,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00238.png
baseline_B3_median_threshold_opening_cc,0,0,239,2758,196085,30,0.0138702393,0.9892395983,0.0273569044,0.0138702393,0.9892395983,0.0273569044,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00239.png
baseline_B3_median_threshold_opening_cc,0,0,240,3977,194573,325,0.0200302191,0.9244537424,0.0392108532,0.0200302191,0.9244537424,0.0392108532,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00240.png
baseline_B3_median_threshold_opening_cc,0,0,241,2642,195643,426,0.0133242555,0.8611473272,0.0262424697,0.0133242555,0.8611473272,0.0262424697,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00241.png
baseline_B3_median_threshold_opening_cc,0,0,242,2043,196547,0,0.0102875271,1.0000000000,0.0203655431,0.0102875271,0.9995107632,0.0203654416,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00242.png
baseline_B3_median_threshold_opening_cc,0,0,243,2884,195470,242,0.0145396614,0.9225847729,0.0286281517,0.0145396614,0.9225847729,0.0286281517,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00243.png
baseline_B3_median_threshold_opening_cc,0,0,244,2258,196066,0,0.0113854097,1.0000000000,0.0225144829,0.0113854097,0.9995573263,0.0225143706,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00244.png
baseline_B3_median_threshold_opening_cc,0,0,245,2163,196138,0,0.0109076606,1.0000000000,0.0215799346,0.0109076606,0.9995378928,0.0215798269,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00245.png
baseline_B3_median_threshold_opening_cc,0,0,246,1469,197304,0,0.0073903397,1.0000000000,0.0146722466,0.0073903397,0.9993197279,0.0146721733,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00246.png
baseline_B3_median_threshold_opening_cc,0,0,247,988,198243,0,0.0049590676,1.0000000000,0.0098691932,0.0049590676,0.9989888777,0.0098691439,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00247.png
baseline_B3_median_threshold_opening_cc,0,0,248,1866,196477,0,0.0094079448,1.0000000000,0.0186405207,0.0094079448,0.9994643814,0.0186404276,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00248.png
baseline_B3_median_threshold_opening_cc,0,0,249,1414,197812,0,0.0070974672,1.0000000000,0.0140948963,0.0070974672,0.9992932862,0.0140948261,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00249.png
baseline_B3_median_threshold_opening_cc,0,0,250,1878,196775,32,0.0094536705,0.9832460733,0.0187272827,0.0094536705,0.9832460733,0.0187272827,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00250.png
baseline_B3_median_threshold_opening_cc,0,0,251,1380,197526,0,0.0069379506,1.0000000000,0.0137802942,0.0069379506,0.9992758870,0.0137802254,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00251.png
baseline_B3_median_threshold_opening_cc,0,0,252,3104,195475,0,0.0156310587,1.0000000000,0.0307809781,0.0156310587,0.9996779388,0.0307808254,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00252.png
baseline_B3_median_threshold_opening_cc,0,0,253,1750,196356,0,0.0088336547,1.0000000000,0.0175126091,0.0088336547,0.9994288978,0.0175125215,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00253.png
baseline_B3_median_threshold_opening_cc,0,0,254,1689,196903,0,0.0085048743,1.0000000000,0.0168663028,0.0085048743,0.9994082840,0.0168662186,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00254.png
baseline_B3_median_threshold_opening_cc,0,0,255,1928,196861,0,0.0096987258,1.0000000000,0.0192111281,0.0096987258,0.9994815967,0.0192110324,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00255.png
baseline_B3_median_threshold_opening_cc,0,0,256,2012,196585,0,0.0101310695,1.0000000000,0.0200589206,0.0101310695,0.9995032290,0.0200588206,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00256.png
baseline_B3_median_threshold_opening_cc,0,0,257,2207,196307,293,0.0111176038,0.8828000000,0.0219586695,0.0111176038,0.8828000000,0.0219586695,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00257.png
baseline_B3_median_threshold_opening_cc,0,0,258,2398,195735,103,0.0121029813,0.9588164734,0.0239042236,0.0121029813,0.9588164734,0.0239042236,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00258.png
baseline_B3_median_threshold_opening_cc,0,0,259,2327,196140,115,0.0117248711,0.9529074529,0.0231647164,0.0117248711,0.9529074529,0.0231647164,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00259.png
baseline_B3_median_threshold_opening_cc,0,0,260,1248,197721,262,0.0062723339,0.8264900662,0.0124501818,0.0062723339,0.8264900662,0.0124501818,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00260.png
baseline_B3_median_threshold_opening_cc,0,0,261,751,199068,204,0.0037584014,0.7863874346,0.0074810483,0.0037584014,0.7863874346,0.0074810483,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00261.png
baseline_B3_median_threshold_opening_cc,0,0,262,2409,194961,0,0.0122055024,1.0000000000,0.0241166489,0.0122055024,0.9995850622,0.0241165282,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00262.png
baseline_B3_median_threshold_opening_cc,0,0,263,1380,196885,81,0.0069603813,0.9445585216,0.0138189319,0.0069603813,0.9445585216,0.0138189319,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00263.png
baseline_B3_median_threshold_opening_cc,0,0,264,1641,196503,13,0.0082818556,0.9921402660,0.0164265909,0.0082818556,0.9921402660,0.0164265909,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00264.png
baseline_B3_median_threshold_opening_cc,0,0,265,2585,195294,239,0.0130635388,0.9153682720,0.0257594555,0.0130635388,0.9153682720,0.0257594555,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00265.png
baseline_B3_median_threshold_opening_cc,0,0,266,3243,194833,331,0.0163725035,0.9073866816,0.0321646417,0.0163725035,0.9073866816,0.0321646417,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00266.png
baseline_B3_median_threshold_opening_cc,0,0,267,1618,197353,0,0.0081318383,1.0000000000,0.0161324898,0.0081318383,0.9993823348,0.0161324094,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00267.png
baseline_B3_median_threshold_opening_cc,0,0,268,2114,196346,81,0.0106520206,0.9630979499,0.0210709925,0.0106520206,0.9630979499,0.0210709925,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00268.png
baseline_B3_median_threshold_opening_cc,0,0,269,1709,197318,0,0.0085867747,1.0000000000,0.0170273394,0.0085867747,0.9994152047,0.0170272546,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00269.png
baseline_B3_median_threshold_opening_cc,0,0,270,2970,195193,392,0.0149876617,0.8834027365,0.0294752512,0.0149876617,0.8834027365,0.0294752512,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00270.png
baseline_B3_median_threshold_opening_cc,0,0,271,1348,197260,68,0.0067872392,0.9519774011,0.0134783826,0.0067872392,0.9519774011,0.0134783826,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00271.png
baseline_B3_median_threshold_opening_cc,0,0,272,1016,198632,0,0.0050889566,1.0000000000,0.0101263804,0.0050889566,0.9990167158,0.0101263300,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00272.png
baseline_B3_median_threshold_opening_cc,0,0,273,1697,197216,0,0.0085313680,1.0000000000,0.0169183989,0.0085313680,0.9994110718,0.0169183145,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00273.png
baseline_B3_median_threshold_opening_cc,0,0,274,1973,196243,91,0.0099537878,0.9559108527,0.0197024166,0.0099537878,0.9559108527,0.0197024166,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00274.png
baseline_B3_median_threshold_opening_cc,0,0,275,631,199139,34,0.0031586324,0.9488721805,0.0062963055,0.0031586324,0.9488721805,0.0062963055,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00275.png
baseline_B3_median_threshold_opening_cc,0,0,276,1417,197514,0,0.0071230728,1.0000000000,0.0141453870,0.0071230728,0.9992947814,0.0141453164,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00276.png
baseline_B3_median_threshold_opening_cc,0,0,277,784,198767,0,0.0039288202,1.0000000000,0.0078268900,0.0039288202,0.9987261146,0.0078268509,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00277.png
baseline_B3_median_threshold_opening_cc,0,0,278,1382,197074,0,0.0069637602,1.0000000000,0.0138312033,0.0069637602,0.9992769342,0.0138311341,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00278.png
baseline_B3_median_threshold_opening_cc,0,0,279,915,197919,0,0.0046018287,1.0000000000,0.0091614977,0.0046018287,0.9989082969,0.0091614518,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00279.png
baseline_B3_median_threshold_opening_cc,0,0,280,1362,197408,0,0.0068521407,1.0000000000,0.0136110167,0.0068521407,0.9992663243,0.0136109487,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00280.png
baseline_B3_median_threshold_opening_cc,0,0,281,734,198269,0,0.0036883866,1.0000000000,0.0073496648,0.0036883866,0.9986394558,0.0073496280,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00281.png
baseline_B3_median_threshold_opening_cc,0,0,282,1132,197851,0,0.0056889282,1.0000000000,0.0113134947,0.0056889282,0.9991173875,0.0113134382,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00282.png
baseline_B3_median_threshold_opening_cc,0,0,283,7550,191483,0,0.0379334080,1.0000000000,0.0730941075,0.0379334080,0.9998675672,0.0730937536,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00283.png
baseline_B3_median_threshold_opening_cc,0,0,284,9338,189688,0,0.0469184931,1.0000000000,0.0896316062,0.0469184931,0.9998929222,0.0896311761,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00284.png
baseline_B3_median_threshold_opening_cc,0,0,285,8073,189057,0,0.0409526708,1.0000000000,0.0786830602,0.0409526708,0.9998761457,0.0786826768,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00285.png
baseline_B3_median_threshold_opening_cc,0,0,286,22445,172203,0,0.1153107147,1.0000000000,0.2067777404,0.1153107147,0.9999554486,0.2067767879,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00286.png
baseline_B3_median_threshold_opening_cc,0,0,287,2737,193939,0,0.0139162887,1.0000000000,0.0274505674,0.0139162887,0.9996347699,0.0274504298,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00287.png
baseline_B3_median_threshold_opening_cc,0,0,288,3701,192909,0,0.0188240680,1.0000000000,0.0369525388,0.0188240680,0.9997298757,0.0369523543,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00288.png
baseline_B3_median_threshold_opening_cc,0,0,289,7549,185542,0,0.0390955560,1.0000000000,0.0752492026,0.0390955560,0.9998675497,0.0752488275,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00289.png
baseline_B3_median_threshold_opening_cc,0,0,290,7637,187314,0,0.0391739463,1.0000000000,0.0753943965,0.0391739463,0.9998690757,0.0753940244,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00290.png
baseline_B3_median_threshold_opening_cc,0,0,291,4702,191062,0,0.0240187164,1.0000000000,0.0469106981,0.0240187164,0.9997873698,0.0469104641,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00291.png
baseline_B3_median_threshold_opening_cc,0,0,292,6963,187690,0,0.0357713470,1.0000000000,0.0690718991,0.0357713470,0.9998564044,0.0690715565,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00292.png
baseline_B3_median_threshold_opening_cc,0,0,293,3465,196482,0,0.0173295923,1.0000000000,0.0340687865,0.0173295923,0.9997114830,0.0340686190,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00293.png
baseline_B3_median_threshold_opening_cc,0,0,294,1453,197927,0,0.0072875915,1.0000000000,0.0144697336,0.0072875915,0.9993122421,0.0144696615,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00294.png
baseline_B3_median_threshold_opening_cc,0,0,295,2271,196630,0,0.0114177405,1.0000000000,0.0225776947,0.0114177405,0.9995598592,0.0225775825,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00295.png
baseline_B3_median_threshold_opening_cc,0,0,296,10958,180641,17,0.0571923653,0.9984510251,0.1081876253,0.0571923653,0.9984510251,0.1081876253,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00296.png
baseline_B3_median_threshold_opening_cc,0,0,297,21381,168269,0,0.1127392565,1.0000000000,0.2026337363,0.1127392565,0.9999532317,0.2026327761,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00297.png
baseline_B3_median_threshold_opening_cc,0,0,298,16528,174382,0,0.0865748258,1.0000000000,0.1593536382,0.0865748258,0.9999395003,0.1593528700,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00298.png
baseline_B3_median_threshold_opening_cc,0,0,299,14370,177326,0,0.0749624405,1.0000000000,0.1394698786,0.0749624405,0.9999304154,0.1394692018,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00299.png
baseline_B3_median_threshold_opening_cc,0,0,300,11397,182934,48,0.0586473594,0.9958060288,0.1107709354,0.0586473594,0.9958060288,0.1107709354,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00300.png
baseline_B3_median_threshold_opening_cc,0,0,301,11546,184998,0,0.0587451156,1.0000000000,0.1109712144,0.0587451156,0.9999133974,0.1109706811,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00301.png
baseline_B3_median_threshold_opening_cc,0,0,302,17820,175377,0,0.0922374571,1.0000000000,0.1688963448,0.0922374571,0.9999438864,0.1688955445,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00302.png
baseline_B3_median_threshold_opening_cc,0,0,303,9013,186977,0,0.0459870402,1.0000000000,0.0879304205,0.0459870402,0.9998890615,0.0879299916,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00303.png
baseline_B3_median_threshold_opening_cc,0,0,304,12319,179462,0,0.0642347261,1.0000000000,0.1207153356,0.0642347261,0.9999188312,0.1207147442,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00304.png
baseline_B3_median_threshold_opening_cc,0,0,305,7849,191201,0,0.0394323034,1.0000000000,0.0758727688,0.0394323034,0.9998726115,0.0758724021,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00305.png
baseline_B3_median_threshold_opening_cc,0,0,306,15265,172484,0,0.0813053598,1.0000000000,0.1503837174,0.0813053598,0.9999344950,0.1503829766,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00306.png
baseline_B3_median_threshold_opening_cc,0,0,307,8870,185303,0,0.0456809134,1.0000000000,0.0873706555,0.0456809134,0.9998872731,0.0873702252,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00307.png
baseline_B3_median_threshold_opening_cc,0,0,308,10129,185761,0,0.0517075910,1.0000000000,0.0983307365,0.0517075910,0.9999012833,0.0983302592,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00308.png
baseline_B3_median_threshold_opening_cc,0,0,309,4569,192543,0,0.0231797151,1.0000000000,0.0453091764,0.0231797151,0.9997811816,0.0453089517,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00309.png
baseline_B3_median_threshold_opening_cc,0,0,310,13056,180091,0,0.0675961832,1.0000000000,0.1266324932,0.0675961832,0.9999234127,0.1266318791,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00310.png
baseline_B3_median_threshold_opening_cc,0,0,311,9058,183455,0,0.0470513680,1.0000000000,0.0898740394,0.0470513680,0.9998896125,0.0898735936,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B3_median_threshold_opening_cc_primary200_crack_00311.png
