run_id,train_size,seed,image_id,tp,fp,fn,precision_standard,recall_standard,f1_standard,precision_legacy,recall_legacy,f1_legacy,result_image
levelA_M2_fixedparam,0,0,118,0,42,1084,0.0000000000,0.0000000000,0.0000000000,0.0232558140,0.0009216590,0.0017730496,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00118.png
levelA_M2_fixedparam,0,0,119,116,0,15607,1.0000000000,0.0073777269,0.0146473894,0.9914529915,0.0073777269,0.0146464646,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00119.png
levelA_M2_fixedparam,0,0,120,0,0,1302,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0007674597,0.0015325670,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00120.png
levelA_M2_fixedparam,0,0,121,21,0,13241,1.0000000000,0.0015834716,0.0031619363,0.9545454545,0.0015834716,0.0031616983,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00121.png
levelA_M2_fixedparam,0,0,122,299,0,13691,1.0000000000,0.0213724089,0.0418503744,0.9966666667,0.0213724089,0.0418474458,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00122.png
levelA_M2_fixedparam,0,0,123,81,0,12087,1.0000000000,0.0066568047,0.0132255694,0.9878048780,0.0066568047,0.0132244898,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00123.png
levelA_M2_fixedparam,0,0,124,0,0,2573,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0003885004,0.0007763975,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00124.png
levelA_M2_fixedparam,0,0,125,120,295,9324,0.2891566265,0.0127064803,0.0243432397,0.2891566265,0.0127064803,0.0243432397,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00125.png
levelA_M2_fixedparam,0,0,126,0,58,7251,0.0000000000,0.0000000000,0.0000000000,0.0169491525,0.0001378930,0.0002735604,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00126.png
levelA_M2_fixedparam,0,0,127,107,111,5097,0.4908256881,0.0205611068,0.0394688307,0.4908256881,0.0205611068,0.0394688307,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00127.png
levelA_M2_fixedparam,0,0,128,68,141,4396,0.3253588517,0.0152329749,0.0291033597,0.3253588517,0.0152329749,0.0291033597,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00128.png
levelA_M2_fixedparam,0,0,129,48,1102,4307,0.0417391304,0.0110218140,0.0174386921,0.0417391304,0.0110218140,0.0174386921,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00129.png
levelA_M2_fixedparam,0,0,130,92,317,6247,0.2249388753,0.0145133302,0.0272673385,0.2249388753,0.0145133302,0.0272673385,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00130.png
levelA_M3_fixedparam,0,0,111,1309,196574,0,0.0066150200,1.0000000000,0.0131430981,0.0066150200,0.9992366412,0.0131430321,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00111.png
levelA_M3_fixedparam,0,0,112,1365,196499,0,0.0068986779,1.0000000000,0.0137028244,0.0068986779,0.9992679356,0.0137027556,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00112.png
levelA_M3_fixedparam,0,0,113,1342,196327,0,0.0067891273,1.0000000000,0.0134866917,0.0067891273,0.9992553984,0.0134866239,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00113.png
levelA_M3_fixedparam,0,0,114,1339,196442,0,0.0067701144,1.0000000000,0.0134491764,0.0067701144,0.9992537313,0.0134491088,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00114.png
levelA_M3_fixedparam,0,0,115,1803,195089,0,0.0091573045,1.0000000000,0.0181484184,0.0091573045,0.9994456763,0.0181483271,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00115.png
levelA_M3_fixedparam,0,0,116,1288,196817,0,0.0065016027,1.0000000000,0.0129192098,0.0065016027,0.9992242048,0.0129191450,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00116.png
levelA_M3_fixedparam,0,0,117,1774,195580,0,0.0089889235,1.0000000000,0.0178176851,0.0089889235,0.9994366197,0.0178175956,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00117.png
levelA_M3_fixedparam,0,0,118,1084,197314,0,0.0054637648,1.0000000000,0.0108681485,0.0054637648,0.9990783410,0.0108680940,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00118.png
levelA_M3_fixedparam,0,0,119,15723,180822,0,0.0799969473,1.0000000000,0.1481429137,0.0799969473,0.9999364030,0.1481422158,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00119.png
levelA_M3_fixedparam,0,0,120,1302,198427,0,0.0065188330,1.0000000000,0.0129532261,0.0065188330,0.9992325403,0.0129531617,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00120.png
levelA_M3_fixedparam,0,0,121,13262,184605,0,0.0670248197,1.0000000000,0.1256293546,0.0670248197,0.9999246023,0.1256287595,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00121.png
levelA_M3_fixedparam,0,0,122,13990,182774,0,0.0711004045,1.0000000000,0.1327614185,0.0711004045,0.9999285255,0.1327607886,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00122.png
levelA_M3_fixedparam,0,0,123,12168,184426,0,0.0618940558,1.0000000000,0.1165729395,0.0618940558,0.9999178240,0.1165723811,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00123.png
levelA_M3_fixedparam,0,0,124,2573,196051,0,0.0129541244,1.0000000000,0.0255769221,0.0129541244,0.9996114996,0.0255767950,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00124.png
levelA_M3_fixedparam,0,0,125,9444,188589,0,0.0476890215,1.0000000000,0.0910365968,0.0476890215,0.9998941239,0.0910361581,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00125.png
levelA_M3_fixedparam,0,0,126,7251,190354,0,0.0366944156,1.0000000000,0.0707911899,0.0366944156,0.9998621070,0.0707908443,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00126.png
levelA_M3_fixedparam,0,0,127,5204,194282,0,0.0260870437,1.0000000000,0.0508476232,0.0260870437,0.9998078770,0.0508473748,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00127.png
levelA_M3_fixedparam,0,0,128,4464,194305,0,0.0224582304,1.0000000000,0.0439298736,0.0224582304,0.9997760358,0.0439296574,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00128.png
levelA_M3_fixedparam,0,0,129,4355,194711,0,0.0218771664,1.0000000000,0.0428176049,0.0218771664,0.9997704316,0.0428173944,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00129.png
levelA_M3_fixedparam,0,0,130,6339,190947,0,0.0321310179,1.0000000000,0.0622615101,0.0321310179,0.9998422713,0.0622612044,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M3_fixedparam_train_sanity_crack_00130.png
