baseline_id,stage,candidate_id,gaussian_k,gaussian_sigma,median_k,canny_t1,canny_t2,sobel_k,threshold,erode_r,dilate_r,cc_area,cc_aspect,mean_f1,std_f1,min_f1,max_f1,mean_precision,mean_recall,invalid_images,elapsed_sec,stage_winner,final_winner
B2,stage2_postprocess,460,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,1.0000000000,0.0061369991,0.0126352429,0.0000000000,0.0594748048,0.0421102113,0.1234370524,0,0.0418866000,0,0
B2,stage2_postprocess,461,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.1042094769,0.1583409433,0.0017563468,0.4845274357,0.1234797718,0.3102592483,0,0.0415833000,0,0
B2,stage2_postprocess,462,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,5.0000000000,0.1030045320,0.1561110238,0.0017563468,0.4804865243,0.1193608117,0.3158772132,0,0.0423329000,0,0
B2,stage2_postprocess,463,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,10.0000000000,1.0000000000,0.0057683598,0.0123441187,0.0000000000,0.0574762316,0.0444578783,0.1232074226,0,0.0422555000,0,0
B2,stage2_postprocess,464,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,10.0000000000,3.0000000000,0.1076220162,0.1628799339,0.0017221617,0.4981701738,0.1345556924,0.3078755741,0,0.0424390000,1,1
B2,stage2_postprocess,465,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,10.0000000000,5.0000000000,0.1064996321,0.1608135464,0.0017221617,0.4950477056,0.1302984187,0.3134935390,0,0.0424894000,0,0
B2,stage2_postprocess,466,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,1.0000000000,1.0000000000,0.0066564121,0.0139681342,0.0001315547,0.0540315877,0.0998937169,0.0583036886,0,0.0421114000,0,0
B2,stage2_postprocess,467,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,1.0000000000,3.0000000000,0.0806581651,0.1253513610,0.0010733406,0.3877448518,0.1873577299,0.1590642417,0,0.0414599000,0,0
B2,stage2_postprocess,468,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,1.0000000000,5.0000000000,0.0816844020,0.1253756400,0.0010733406,0.3887371062,0.1849942500,0.1681610265,0,0.0420428000,0,0
B2,stage2_postprocess,469,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,3.0000000000,1.0000000000,0.0063707241,0.0138559339,0.0000000000,0.0537276135,0.1154030501,0.0578885116,0,0.0448146000,0,0
B2,stage2_postprocess,470,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,3.0000000000,3.0000000000,0.0807697672,0.1255525581,0.0010733898,0.3880713926,0.1922470143,0.1583196398,0,0.0415262000,0,0
B2,stage2_postprocess,471,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,3.0000000000,5.0000000000,0.0817926119,0.1255713766,0.0010733898,0.3890659064,0.1895079059,0.1674164246,0,0.0432058000,0,0
B2,stage2_postprocess,472,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,5.0000000000,1.0000000000,0.0062123121,0.0137307749,0.0000000000,0.0532203154,0.1050247061,0.0576773654,0,0.0415332000,0,0
B2,stage2_postprocess,473,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,5.0000000000,3.0000000000,0.0807110742,0.1255260864,0.0010734600,0.3878169172,0.1965274962,0.1577453361,0,0.0403504000,0,0
B2,stage2_postprocess,474,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,5.0000000000,5.0000000000,0.0818028905,0.1255403235,0.0010734600,0.3885400314,0.1951211201,0.1667740474,0,0.0446347000,0,0
B2,stage2_postprocess,475,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,10.0000000000,1.0000000000,0.0058245325,0.0138473087,0.0000000000,0.0532462116,0.0876555648,0.0573554877,0,0.0493337000,0,0
B2,stage2_postprocess,476,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,10.0000000000,3.0000000000,0.0803068157,0.1254514887,0.0010735443,0.3885102788,0.2052219766,0.1563340294,0,0.0479876000,0,0
B2,stage2_postprocess,477,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,2.0000000000,10.0000000000,5.0000000000,0.0814617236,0.1255531236,0.0010735443,0.3892360525,0.2044731376,0.1653627407,0,0.0447245000,0,0
B3,stage1_detector,478,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0379386661,0.0285020922,0.0075013933,0.0915629917,0.0198419350,0.8275588389,0,0.1534034000,0,0
B3,stage1_detector,479,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,50.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0249071337,0.0176511240,0.0037034875,0.0687273619,0.0130510582,0.6291432333,0,0.1498774000,0,0
B3,stage1_detector,480,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,70.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0201356866,0.0127354958,0.0026210793,0.0516888720,0.0105703803,0.5610494714,0,0.1443524000,0,0
B3,stage1_detector,481,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,90.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0160660442,0.0102915750,0.0018095513,0.0403541028,0.0084749298,0.4892092665,0,0.1515692000,0,0
B3,stage1_detector,482,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,110.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0129240408,0.0085962508,0.0013684416,0.0344051748,0.0068937253,0.3788707375,0,0.1426761000,0,0
B3,stage1_detector,483,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,130.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0111906146,0.0109956099,0.0010921428,0.0348921735,0.0064500166,0.1569290745,0,0.1392386000,0,0
B3,stage1_detector,484,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,150.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0117312273,0.0137940292,0.0004113775,0.0471002884,0.0109806597,0.0409523660,0,0.1438381000,0,0
B3,stage1_detector,485,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,170.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0145832340,0.0137649705,0.0000000000,0.0424467099,0.0404199526,0.0211832582,0,0.1253382000,0,0
B3,stage1_detector,486,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,190.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0060790681,0.0078224038,0.0000000000,0.0250849518,0.0366608777,0.0088931533,0,0.1316733000,0,0
B3,stage1_detector,487,-1.0000000000,-1.0000000000,3.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,210.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0029199124,0.0051040791,0.0000000000,0.0168892859,0.0237138662,0.0040138478,0,0.1407697000,0,0
B3,stage1_detector,488,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0376383294,0.0280709792,0.0071061309,0.0916316627,0.0196779566,0.8255868836,0,0.1500877000,0,0
B3,stage1_detector,489,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,50.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0235000878,0.0160798827,0.0028577732,0.0630531093,0.0122990666,0.6125434596,0,0.1397736000,0,0
B3,stage1_detector,490,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,70.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0174962877,0.0113375844,0.0018041207,0.0431591072,0.0091736744,0.5271148776,0,0.1432138000,0,0
B3,stage1_detector,491,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,90.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0142717003,0.0085672149,0.0013013039,0.0354954052,0.0075075665,0.4743056251,0,0.1414297000,0,0
B3,stage1_detector,492,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,110.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0116360554,0.0068102525,0.0010240577,0.0287473004,0.0061876245,0.3782604035,0,0.1414257000,0,0
B3,stage1_detector,493,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,130.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0099183240,0.0104739922,0.0007999619,0.0388827685,0.0059827323,0.1372794175,0,0.1349851000,0,0
B3,stage1_detector,494,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,150.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0095420645,0.0109559972,0.0001064963,0.0396096995,0.0111796654,0.0273626085,0,0.1254713000,0,0
B3,stage1_detector,495,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,170.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0102012148,0.0122288112,0.0000000000,0.0389863548,0.0622557735,0.0126934435,0,0.1250795000,0,0
B3,stage1_detector,496,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,190.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0036059400,0.0060160533,0.0000000000,0.0216817234,0.0243365295,0.0051607327,0,0.1320384000,0,0
B3,stage1_detector,497,-1.0000000000,-1.0000000000,5.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,210.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0018395546,0.0034349170,0.0000000000,0.0106119926,0.0025275422,0.0018271561,0,0.1259977000,0,0
B3,stage1_detector,498,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0396720119,0.0294920029,0.0081060171,0.0974350080,0.0207322347,0.8617295635,0,0.1463849000,0,0
B3,stage1_detector,499,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,50.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0225741898,0.0146161749,0.0022891211,0.0560349948,0.0117825432,0.6089769502,0,0.1440265000,0,0
B3,stage1_detector,500,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,70.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0155503266,0.0087813308,0.0013095679,0.0342275717,0.0081004798,0.5152984611,0,0.1443233000,0,0
B3,stage1_detector,501,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,90.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0121223140,0.0062472447,0.0008824494,0.0248348406,0.0063110514,0.4687365716,0,0.1468304000,0,0
B3,stage1_detector,502,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,110.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0100812504,0.0052840997,0.0005245177,0.0189705721,0.0052769789,0.4216680472,0,0.1365109000,0,0
B3,stage1_detector,503,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,130.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0072343176,0.0052736559,0.0000965074,0.0219253169,0.0043166255,0.1848819039,0,0.1343332000,0,0
B3,stage1_detector,504,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,150.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0065592493,0.0076072296,0.0000000000,0.0225771586,0.0088555649,0.0147285468,0,0.1222428000,0,0
B3,stage1_detector,505,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,170.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0042622938,0.0070022082,0.0000000000,0.0227547465,0.0109182726,0.0043409026,0,0.1198017000,0,0
B3,stage1_detector,506,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,190.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0016354494,0.0036139309,0.0000000000,0.0141274683,0.0115822031,0.0014285740,0,0.1175928000,0,0
B3,stage1_detector,507,-1.0000000000,-1.0000000000,9.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,210.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0003947531,0.0014763324,0.0000000000,0.0067601263,0.0019548576,0.0002239485,0,0.1189632000,0,0
B3,stage1_detector,508,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0412219937,0.0307242039,0.0094201851,0.1027505684,0.0215414684,0.8885026615,0,0.1441073000,0,0
B3,stage1_detector,509,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,50.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0230400519,0.0144413758,0.0026557619,0.0585856506,0.0120054914,0.6250928597,0,0.1445869000,0,0
B3,stage1_detector,510,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,70.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0161971907,0.0077153348,0.0013624681,0.0364299809,0.0084015236,0.5375616799,0,0.1485263000,0,0
B3,stage1_detector,511,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,90.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0120218243,0.0054005848,0.0005600390,0.0194142711,0.0062141556,0.4782757115,0,0.1370502000,0,0
B3,stage1_detector,512,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,110.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0092549435,0.0054410413,0.0001188299,0.0181619465,0.0047939653,0.4344484507,0,0.1330436000,0,0
B3,stage1_detector,513,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,130.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0073261747,0.0047974746,0.0000000000,0.0172228947,0.0045877202,0.2522437976,0,0.1405152000,0,0
B3,stage1_detector,514,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,150.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0047168683,0.0066887420,0.0000000000,0.0233809924,0.0043250142,0.0095462189,0,0.1212808000,0,0
B3,stage1_detector,515,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,170.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0022922982,0.0045058583,0.0000000000,0.0166888856,0.0055647515,0.0018981268,0,0.1236911000,0,0
B3,stage1_detector,516,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,190.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0005453143,0.0016331612,0.0000000000,0.0071817078,0.0026224761,0.0003162726,0,0.1214102000,0,0
B3,stage1_detector,517,-1.0000000000,-1.0000000000,13.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,210.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.1244961000,0,0
B3,stage1_detector,518,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1486346000,1,0
B3,stage1_detector,519,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,50.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0249684519,0.0156175299,0.0038246087,0.0653755037,0.0129966674,0.6645107281,0,0.1421413000,0,0
B3,stage1_detector,520,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,70.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0170408338,0.0086216961,0.0017387524,0.0417402139,0.0088123235,0.5645120829,0,0.1350157000,0,0
B3,stage1_detector,521,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,90.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0126896810,0.0063946840,0.0005522867,0.0271126302,0.0065299465,0.5008193270,0,0.1411924000,0,0
B3,stage1_detector,522,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,110.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0100433762,0.0058458695,0.0001586982,0.0184636672,0.0051703433,0.4550351989,0,0.1360310000,0,0
B3,stage1_detector,523,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,130.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0073013383,0.0042762487,0.0000000000,0.0130339004,0.0041672144,0.3237599655,0,0.1283878000,0,0
B3,stage1_detector,524,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,150.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0024935633,0.0040592303,0.0000000000,0.0164083113,0.0029062455,0.0041671927,0,0.1163539000,0,0
B3,stage1_detector,525,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,170.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0004289884,0.0015348827,0.0000000000,0.0069645204,0.0023295717,0.0002423129,0,0.1315640000,0,0
B3,stage1_detector,526,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,190.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.1292866000,0,0
B3,stage1_detector,527,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,210.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.1364227000,0,0
B3,stage2_postprocess,528,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0430100583,0.0324395419,0.0108681485,0.1106803533,0.0224809783,0.9190471372,0,0.1393705000,0,0
B3,stage2_postprocess,529,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,1.0000000000,3.0000000000,0.0430100583,0.0324395419,0.0108681485,0.1106803533,0.0224809783,0.9190471372,0,0.1419746000,0,0
B3,stage2_postprocess,530,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,1.0000000000,5.0000000000,0.0430100583,0.0324395419,0.0108681485,0.1106803533,0.0224809783,0.9190471372,0,0.1332946000,0,0
B3,stage2_postprocess,531,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,3.0000000000,1.0000000000,0.0430095974,0.0324387833,0.0108681485,0.1106803533,0.0224807299,0.9190439571,0,0.1351218000,0,0
B3,stage2_postprocess,532,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,3.0000000000,3.0000000000,0.0430095974,0.0324387833,0.0108681485,0.1106803533,0.0224807299,0.9190439571,0,0.1480002000,0,0
B3,stage2_postprocess,533,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,3.0000000000,5.0000000000,0.0430095974,0.0324387833,0.0108681485,0.1106803533,0.0224807299,0.9190439571,0,0.1481390000,0,0
B3,stage2_postprocess,534,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,5.0000000000,1.0000000000,0.0430095974,0.0324387833,0.0108681485,0.1106803533,0.0224807299,0.9190439571,0,0.1384488000,0,0
B3,stage2_postprocess,535,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,5.0000000000,3.0000000000,0.0430095974,0.0324387833,0.0108681485,0.1106803533,0.0224807299,0.9190439571,0,0.1387970000,0,0
B3,stage2_postprocess,536,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,5.0000000000,5.0000000000,0.0430095974,0.0324387833,0.0108681485,0.1106803533,0.0224807299,0.9190439571,0,0.1427139000,0,0
B3,stage2_postprocess,537,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,10.0000000000,1.0000000000,0.0430095974,0.0324387833,0.0108681485,0.1106803533,0.0224807299,0.9190439571,0,0.1470803000,0,0
B3,stage2_postprocess,538,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,10.0000000000,3.0000000000,0.0430095974,0.0324387833,0.0108681485,0.1106803533,0.0224807299,0.9190439571,0,0.1583494000,0,0
B3,stage2_postprocess,539,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,0.0000000000,10.0000000000,5.0000000000,0.0430095974,0.0324387833,0.0108681485,0.1106803533,0.0224807299,0.9190439571,0,0.1471249000,0,0
B3,stage2_postprocess,540,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1585163000,0,0
B3,stage2_postprocess,541,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,1.0000000000,3.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1526773000,0,0
B3,stage2_postprocess,542,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,1.0000000000,5.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1578981000,0,0
B3,stage2_postprocess,543,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,3.0000000000,1.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1452599000,0,0
B3,stage2_postprocess,544,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,3.0000000000,3.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1416470000,0,0
B3,stage2_postprocess,545,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,3.0000000000,5.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1348914000,0,0
B3,stage2_postprocess,546,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,5.0000000000,1.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1395063000,0,0
B3,stage2_postprocess,547,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1323833000,0,0
B3,stage2_postprocess,548,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,5.0000000000,5.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1349328000,0,0
B3,stage2_postprocess,549,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,10.0000000000,1.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1358777000,0,0
B3,stage2_postprocess,550,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,10.0000000000,3.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1305098000,0,0
B3,stage2_postprocess,551,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,1.0000000000,10.0000000000,5.0000000000,0.0411902839,0.0302646577,0.0108681485,0.1056421305,0.0215124412,0.9002091052,0,0.1393170000,0,0
